season,week,name,partner,industry,age,p,rj,q,fr,n,placement,z_judge,z_fan
27,8,Bobby Bones,Sharna Burgess,Media/Politics,38.0,0.13975155279503104,6,0.18909601860738,1,6,1,-1.4534441853748632,1.4638501094227998
27,8,Alexis Ren,Alan Bersten,Media/Politics,21.0,0.18012422360248448,3,0.17012125419356822,2,6,4,0.7267220926874324,0.8783100656536799
27,8,Joe Amabile,Jenna Johnson,Entertainer,32.0,0.14285714285714285,5,0.15989779982447438,5,6,6,-1.2857390870623788,-0.8783100656536799
27,9,Evanna Lynch,Keo Motsepe,Entertainer,27.0,0.2597402597402597,1,0.2416852241751139,4,4,3,0.9045340337332919,-1.3416407864998738
27,9,Milo Manheim,Witney Carson,Entertainer,17.0,0.2597402597402597,2,0.24168522517511393,3,4,2,0.9045340337332919,-0.4472135954999579
27,9,Bobby Bones,Sharna Burgess,Media/Politics,38.0,0.23376623376623376,4,0.2676592521491398,1,4,1,-1.5075567228888174,1.3416407864998738
27,9,Alexis Ren,Alan Bersten,Media/Politics,21.0,0.24675324675324675,3,0.2489702985006324,2,4,4,-0.3015113445777614,0.4472135954999579
28,1,Kate Flannery,Pasha Pashkov,Entertainer,55.0,0.08241758241758242,9,0.09091484415905988,7,11,7,-0.5266414791874715,-0.31622776601683794
28,1,James Van Der Beek,Emma Slater,Entertainer,42.0,0.11538461538461539,1,0.09091487985787071,2,11,5,1.517966616481535,1.2649110640673518
28,1,Kel Mitchell,Witney Carson,Entertainer,41.0,0.08791208791208792,7,0.09091486705101456,4,11,2,-0.18587346324263665,0.6324555320336759
28,1,Lamar Odom,Peta Murgatroyd,Athlete,39.0,0.06043956043956044,11,0.0909143526733483,10,11,10,-1.8897135429668088,-1.2649110640673518
28,1,Sailor Brinkley-Cook,Valentin Chmerkovskiy,Model,21.0,0.0989010989010989,4,0.09091484129215338,8,11,9,0.49566256864703134,-0.6324555320336759
28,1,Sean Spicer,Lindsay Arnold,Media/Politics,48.0,0.06593406593406594,10,0.09091483757816812,9,11,6,-1.5489455270219743,-0.9486832980505138
28,1,Mary Wilson,Brandon Armstrong,Musician,75.0,0.09340659340659341,5,0.09085191784493016,11,11,12,0.15489455270219735,-1.5811388300841895
28,1,Lauren Alaina,Gleb Savchenko,Musician,24.0,0.1043956043956044,3,0.09091488084118467,1,11,4,0.8364305845918663,1.5811388300841895
28,1,Ally Brooke,Sasha Farber,Musician,26.0,0.08791208791208792,8,0.09091485259100743,5,11,3,-0.18587346324263665,0.31622776601683794
28,1,Karamo Brown,Jenna Johnson,Entertainer,38.0,0.09340659340659341,6,0.0909148478182248,6,11,8,0.15489455270219735,-0.0
28,1,Hannah Brown,Alan Bersten,Entertainer,24.0,0.10989010989010989,2,0.09091487829303786,3,11,1,1.1771986005367001,0.9486832980505138
28,2,Kate Flannery,Pasha Pashkov,Entertainer,55.0,0.10294117647058823,2,0.090978391813608,2,11,7,0.7954951288348654,1.2649110640673518
28,2,James Van Der Beek,Emma Slater,Entertainer,42.0,0.09803921568627451,3,0.09097833640736495,7,11,5,0.4714045207910314,-0.31622776601683794
28,2,Kel Mitchell,Witney Carson,Entertainer,41.0,0.09803921568627451,4,0.09097833854091926,6,11,2,0.4714045207910314,-0.0
28,2,Lamar Odom,Peta Murgatroyd,Athlete,39.0,0.058823529411764705,11,0.09097184511622262,10,11,10,-2.121320343559643,-1.2649110640673518
28,2,Sailor Brinkley-Cook,Valentin Chmerkovskiy,Model,21.0,0.08823529411764706,8,0.09097830811021926,9,11,9,-0.17677669529663667,-0.9486832980505138
28,2,Sean Spicer,Lindsay Arnold,Media/Politics,48.0,0.0784313725490196,9,0.09097836881980348,3,11,6,-0.8249579113843056,0.9486832980505138
28,2,Mary Wilson,Brandon Armstrong,Musician,75.0,0.07352941176470588,10,0.09022295536631476,11,11,12,-1.1490485194281397,-1.5811388300841895
28,2,Lauren Alaina,Gleb Savchenko,Musician,24.0,0.09313725490196079,6,0.09097835680469958,4,11,4,0.14731391274719738,0.6324555320336759
28,2,Ally Brooke,Sasha Farber,Musician,26.0,0.09803921568627451,5,0.09097835152165125,5,11,3,0.4714045207910314,0.31622776601683794
28,2,Karamo Brown,Jenna Johnson,Entertainer,38.0,0.09313725490196079,7,0.09097841401470357,1,11,8,0.14731391274719738,1.5811388300841895
28,2,Hannah Brown,Alan Bersten,Entertainer,24.0,0.11764705882352941,1,0.0909783334844933,8,11,1,1.7677669529663684,-0.6324555320336759
28,3,Kate Flannery,Pasha Pashkov,Entertainer,55.0,0.12121212121212122,1,0.10000853601792084,5,10,7,1.064742265783127,0.17407765595569785
28,3,James Van Der Beek,Emma Slater,Entertainer,42.0,0.11616161616161616,3,0.10000854750554228,4,10,5,0.8112322025014298,0.5222329678670935
28,3,Kel Mitchell,Witney Carson,Entertainer,41.0,0.10101010101010101,6,0.10000853586435195,6,10,2,0.05070201265633901,-0.17407765595569785
28,3,Lamar Odom,Peta Murgatroyd,Athlete,39.0,0.06060606060606061,10,0.09992415416357434,10,10,10,-1.977378493597236,-1.5666989036012806
28,3,Sailor Brinkley-Cook,Valentin Chmerkovskiy,Model,21.0,0.11616161616161616,4,0.10000762126377113,9,10,9,0.8112322025014298,-1.2185435916898848
28,3,Sean Spicer,Lindsay Arnold,Media/Politics,48.0,0.07575757575757576,9,0.10000855178582539,3,10,6,-1.2168483037521454,0.8703882797784892
28,3,Lauren Alaina,Gleb Savchenko,Musician,24.0,0.10101010101010101,7,0.1000085588162457,1,10,4,0.05070201265633901,1.5666989036012806
28,3,Ally Brooke,Sasha Farber,Musician,26.0,0.12121212121212122,2,0.10000848830202291,7,10,3,1.064742265783127,-0.5222329678670935
28,3,Karamo Brown,Jenna Johnson,Entertainer,38.0,0.08080808080808081,8,0.10000844808324251,8,10,8,-0.9633382404704482,-0.8703882797784892
28,3,Hannah Brown,Alan Bersten,Entertainer,24.0,0.10606060606060606,5,0.10000855819750301,2,10,1,0.3042120759380362,1.2185435916898848
28,4,Kate Flannery,Pasha Pashkov,Entertainer,55.0,0.09219858156028368,8,0.10010161069107415,7,10,7,-0.5052467333920887,-0.5222329678670935
28,4,James Van Der Beek,Emma Slater,Entertainer,42.0,0.09929078014184398,6,0.10010190094817885,2,10,5,-0.045931521217462606,1.2185435916898848
28,4,Kel Mitchell,Witney Carson,Entertainer,41.0,0.11347517730496454,1,0.10010189891798485,3,10,2,0.8726989031317877,0.8703882797784892
28,4,Lamar Odom,Peta Murgatroyd,Athlete,39.0,0.07092198581560284,10,0.09909552781472587,10,10,10,-1.883192369915964,-1.5666989036012806
28,4,Sailor Brinkley-Cook,Valentin Chmerkovskiy,Model,21.0,0.1099290780141844,5,0.1000910440088644,9,10,9,0.6430412970444755,-1.2185435916898848
28,4,Sean Spicer,Lindsay Arnold,Media/Politics,48.0,0.07446808510638298,9,0.10010186321582998,6,10,6,-1.653534763828652,-0.17407765595569785
28,4,Lauren Alaina,Gleb Savchenko,Musician,24.0,0.11347517730496454,2,0.1001018920747865,5,10,4,0.8726989031317877,0.17407765595569785
28,4,Ally Brooke,Sasha Farber,Musician,26.0,0.11347517730496454,3,0.10010189358136412,4,10,3,0.8726989031317877,0.5222329678670935
28,4,Karamo Brown,Jenna Johnson,Entertainer,38.0,0.09929078014184398,7,0.10010041904031657,8,10,8,-0.045931521217462606,-0.8703882797784892
28,4,Hannah Brown,Alan Bersten,Entertainer,24.0,0.11347517730496454,4,0.10010194970687473,1,10,1,0.8726989031317877,1.5666989036012806
28,5,Kate Flannery,Pasha Pashkov,Entertainer,55.0,0.11162790697674418,5,0.11112512424898818,7,9,7,0.04583492485141096,-0.7745966692414834
28,5,James Van Der Beek,Emma Slater,Entertainer,42.0,0.12093023255813953,2,0.11112757982487659,3,9,5,0.870863572176801,0.7745966692414834
28,5,Kel Mitchell,Witney Carson,Entertainer,41.0,0.12093023255813953,3,0.11112768347705208,2,9,2,0.870863572176801,1.161895003862225
28,5,Sailor Brinkley-Cook,Valentin Chmerkovskiy,Model,21.0,0.11162790697674418,6,0.11099876911361718,9,9,9,0.04583492485141096,-1.5491933384829668
28,5,Sean Spicer,Lindsay Arnold,Media/Politics,48.0,0.08837209302325581,9,0.11112718775690857,6,9,6,-2.016736693462064,-0.3872983346207417
28,5,Lauren Alaina,Gleb Savchenko,Musician,24.0,0.10697674418604651,7,0.1111274860946591,4,9,4,-0.36667939881128403,0.3872983346207417
28,5,Ally Brooke,Sasha Farber,Musician,26.0,0.12558139534883722,1,0.11112726545746893,5,9,3,1.2833778958394972,-0.0
28,5,Karamo Brown,Jenna Johnson,Entertainer,38.0,0.09767441860465116,8,0.11111070251517875,8,9,8,-1.191708046136674,-1.161895003862225
28,5,Hannah Brown,Alan Bersten,Entertainer,24.0,0.11627906976744186,4,0.11112820151125058,1,9,1,0.45834924851410597,1.5491933384829668
28,6,Kate Flannery,Pasha Pashkov,Entertainer,55.0,0.11842105263157894,1,0.11126361788961882,7,9,7,0.9128709291752769,-0.7745966692414834
28,6,James Van Der Beek,Emma Slater,Entertainer,42.0,0.11842105263157894,2,0.1112907218693225,3,9,5,0.9128709291752769,0.7745966692414834
28,6,Kel Mitchell,Witney Carson,Entertainer,41.0,0.11403508771929824,4,0.111292268549089,2,9,2,0.36514837167011077,1.161895003862225
28,6,Sailor Brinkley-Cook,Valentin Chmerkovskiy,Model,21.0,0.11842105263157894,3,0.10988431925089097,9,9,9,0.9128709291752769,-1.5491933384829668
28,6,Sean Spicer,Lindsay Arnold,Media/Politics,48.0,0.09210526315789473,9,0.11128679502757075,6,9,6,-2.37346441585572,-0.3872983346207417
28,6,Lauren Alaina,Gleb Savchenko,Musician,24.0,0.11403508771929824,5,0.11129025333625979,4,9,4,0.36514837167011077,0.3872983346207417
28,6,Ally Brooke,Sasha Farber,Musician,26.0,0.10964912280701754,6,0.11128776060285546,5,9,3,-0.18257418583505539,-0.0
28,6,Karamo Brown,Jenna Johnson,Entertainer,38.0,0.10964912280701754,7,0.11110661987911565,8,9,8,-0.18257418583505539,-1.161895003862225
28,6,Hannah Brown,Alan Bersten,Entertainer,24.0,0.10526315789473684,8,0.11129764359527694,1,9,1,-0.7302967433402215,1.5491933384829668
28,7,Kate Flannery,Pasha Pashkov,Entertainer,55.0,0.1188118811881188,7,0.12499103801851277,7,8,7,-0.6454972243679031,-1.091089451179962
28,7,James Van Der Beek,Emma Slater,Entertainer,42.0,0.13366336633663367,1,0.12528586739926484,3,8,5,0.9036961141150643,0.6546536707079772
28,7,Kel Mitchell,Witney Carson,Entertainer,41.0,0.12623762376237624,5,0.12530335657619943,2,8,2,0.12909944487358063,1.091089451179962
28,7,Sean Spicer,Lindsay Arnold,Media/Politics,48.0,0.10396039603960396,8,0.12524360437012477,6,8,6,-2.194690562850869,-0.6546536707079772
28,7,Lauren Alaina,Gleb Savchenko,Musician,24.0,0.13366336633663367,2,0.12528148583581172,4,8,4,0.9036961141150643,0.2182178902359924
28,7,Ally Brooke,Sasha Farber,Musician,26.0,0.13366336633663367,3,0.12525373394566036,5,8,3,0.9036961141150643,-0.2182178902359924
28,7,Karamo Brown,Jenna Johnson,Entertainer,38.0,0.12128712871287128,6,0.12327942176699959,8,8,8,-0.38729833462074187,-1.5275252316519468
28,7,Hannah Brown,Alan Bersten,Entertainer,24.0,0.12871287128712872,4,0.12536149208742664,1,8,1,0.38729833462074187,1.5275252316519468
28,8,Kate Flannery,Pasha Pashkov,Entertainer,55.0,0.13471454803957736,5,0.14033540719594048,7,7,7,-0.3865275064621711,-1.5
28,8,James Van Der Beek,Emma Slater,Entertainer,42.0,0.1658027598041857,1,0.14325354056907136,3,7,5,1.089224295386018,0.5
28,8,Kel Mitchell,Witney Carson,Entertainer,41.0,0.15544002254931627,4,0.14342743497529947,2,7,2,0.5973070281032887,1.0
28,8,Sean Spicer,Lindsay Arnold,Media/Politics,48.0,0.1036273725486945,7,0.1428353861070088,6,7,6,-1.8622301165836315,-1.0
28,8,Lauren Alaina,Gleb Savchenko,Musician,24.0,0.1243528470584334,6,0.14321069345232862,4,7,4,-0.8783955820181722,-0.0
28,8,Ally Brooke,Sasha Farber,Musician,26.0,0.15544105882304174,3,0.14293597026027582,5,7,3,0.5973562198300161,-0.5
28,8,Hannah Brown,Alan Bersten,Entertainer,24.0,0.160621391176751,2,0.14400156744007545,1,7,1,0.843265661744654,1.5
28,9,James Van Der Beek,Emma Slater,Entertainer,42.0,0.17266187050359713,3,0.16645781285160763,3,6,5,0.2686722781945698,0.29277002188455997
28,9,Kel Mitchell,Witney Carson,Entertainer,41.0,0.1774580335731415,2,0.16800197203680708,2,6,2,0.48361010075022487,0.8783100656536799
28,9,Sean Spicer,Lindsay Arnold,Media/Politics,48.0,0.11990407673860912,6,0.16274012100049545,6,6,6,-2.095643769917637,-1.4638501094227998
28,9,Lauren Alaina,Gleb Savchenko,Musician,24.0,0.16786570743405277,5,0.16607759461726448,4,6,4,0.053734455638914706,-0.29277002188455997
28,9,Ally Brooke,Sasha Farber,Musician,26.0,0.19184652278177458,1,0.16363557121066633,5,6,3,1.1284235684171902,-0.8783100656536799
28,9,Hannah Brown,Alan Bersten,Entertainer,24.0,0.17026378896882494,4,0.17308692828315908,1,6,1,0.16120336691674161,1.4638501094227998
28,10,James Van Der Beek,Emma Slater,Entertainer,42.0,0.18545454545454546,5,0.1923437778411883,3,5,5,-1.4509525002200243,-0.0
28,10,Kel Mitchell,Witney Carson,Entertainer,41.0,0.20727272727272728,2,0.2044921993738734,2,5,2,0.7254762501100108,0.7071067811865475
28,10,Lauren Alaina,Gleb Savchenko,Musician,24.0,0.19636363636363635,3,0.18933979442114543,4,5,4,-0.3627381250550082,-0.7071067811865475
28,10,Ally Brooke,Sasha Farber,Musician,26.0,0.21454545454545454,1,0.16991749017979477,5,5,3,1.4509525002200216,-1.414213562373095
28,10,Hannah Brown,Alan Bersten,Entertainer,24.0,0.19636363636363635,4,0.2439067381839981,1,5,1,-0.3627381250550082,1.414213562373095
28,11,Kel Mitchell,Witney Carson,Entertainer,41.0,0.25213675213675213,2,0.27634174344973594,2,4,2,0.4472135954999571,0.4472135954999579
28,11,Lauren Alaina,Gleb Savchenko,Musician,24.0,0.24358974358974358,4,0.17097476965079442,3,4,4,-1.3416407864998772,-0.4472135954999579
28,11,Ally Brooke,Sasha Farber,Musician,26.0,0.2564102564102564,1,0.026341742449735216,4,4,3,1.3416407864998712,-1.3416407864998738
28,11,Hannah Brown,Alan Bersten,Entertainer,24.0,0.24786324786324787,3,0.5263417444497346,1,4,1,-0.4472135954999571,1.3416407864998738
29,1,Anne Heche,Keo Motsepe,Entertainer,51.0,0.0743801652892562,6,0.07143042007120275,11,14,13,0.2301436544745813,-0.9503819266229829
29,1,Jesse Metcalfe,Sharna Burgess,Entertainer,41.0,0.0743801652892562,7,0.07143029235857168,12,14,12,0.2301436544745813,-1.1879774082787287
29,1,Chrishell Stause,Gleb Savchenko,Entertainer,39.0,0.05371900826446281,12,0.0714304647748879,2,14,8,-1.3808619268474847,1.1879774082787287
29,1,Skai Jackson,Alan Bersten,Entertainer,18.0,0.08677685950413223,1,0.07143045744275517,3,14,5,1.196747003267821,0.9503819266229829
29,1,Justina Machado,Sasha Farber,Entertainer,48.0,0.08677685950413223,2,0.07143045717778253,5,14,4,1.196747003267821,0.47519096331149147
29,1,Charles Oakley,Emma Slater,Athlete,56.0,0.049586776859504134,13,0.07140594242833088,14,14,15,-1.7030630431118978,-1.6631683715902201
29,1,Veron Davis,Peta Murgatroyd,Athlete,36.0,0.07024793388429752,10,0.07143053907250937,1,14,11,-0.09205746178983187,1.4255728899344744
29,1,Johnny Weir,Britt Stewart,Athlete,36.0,0.0743801652892562,8,0.07143045744275521,3,14,6,0.2301436544745813,0.9503819266229829
29,1,Nev Schulman,Jenna Johnson,Musician,35.0,0.08264462809917356,3,0.07143045717778233,5,14,2,0.8745458870034076,0.47519096331149147
29,1,AJ McLean,Cheryl Burke,Musician,42.0,0.0743801652892562,9,0.07143045594428993,9,14,7,0.2301436544745813,-0.47519096331149147
29,1,Nelly,Daniella Karagach,Musician,45.0,0.06611570247933884,11,0.07143045717778253,5,14,3,-0.41425857805424504,0.47519096331149147
29,1,Kaitlyn Bristowe,Artem Chigvintsev,Entertainer,35.0,0.08264462809917356,4,0.07143045717778257,5,14,1,0.8745458870034076,0.47519096331149147
29,1,Carole Baskin,Pasha Pashkov,Entertainer,59.0,0.045454545454545456,14,0.0714287150126657,13,14,14,-2.0252641593763108,-1.4255728899344744
29,1,Monica Aldama,Valentin Chmerkovskiy,Entertainer,48.0,0.07851239669421488,5,0.07143042674090143,10,14,10,0.5523447707389945,-0.7127864449672372
29,2,Anne Heche,Keo Motsepe,Entertainer,51.0,0.07058823529411765,6,0.07145457644988287,12,14,13,-0.0999444906979151,-1.1220484863656275
29,2,Jesse Metcalfe,Sharna Burgess,Entertainer,41.0,0.0784313725490196,4,0.0714568768714123,11,14,12,0.8328707558159624,-0.8976387890925019
29,2,Chrishell Stause,Gleb Savchenko,Entertainer,39.0,0.07058823529411765,7,0.07145710853355103,8,14,8,-0.0999444906979151,-0.22440969727312549
29,2,Skai Jackson,Alan Bersten,Entertainer,18.0,0.058823529411764705,13,0.07145710909946253,6,14,5,-1.4991673604687312,0.22440969727312549
29,2,Justina Machado,Sasha Farber,Entertainer,48.0,0.08235294117647059,2,0.07145711165741177,2,14,4,1.2992783790729012,1.1220484863656275
29,2,Charles Oakley,Emma Slater,Athlete,56.0,0.058823529411764705,14,0.07108916984972938,14,14,15,-1.4991673604687312,-1.5708678809118786
29,2,Veron Davis,Peta Murgatroyd,Athlete,36.0,0.07058823529411765,8,0.07145710466722284,9,14,11,-0.0999444906979151,-0.44881939454625097
29,2,Johnny Weir,Britt Stewart,Athlete,36.0,0.07058823529411765,9,0.07145710909946276,6,14,6,-0.0999444906979151,0.22440969727312549
29,2,Nev Schulman,Jenna Johnson,Musician,35.0,0.08235294117647059,3,0.07145711165741225,2,14,2,1.2992783790729012,1.1220484863656275
29,2,AJ McLean,Cheryl Burke,Musician,42.0,0.07450980392156863,5,0.07145711281088599,1,14,7,0.36646313255902363,1.346458183638753
29,2,Nelly,Daniella Karagach,Musician,45.0,0.07058823529411765,10,0.07145711165741174,2,14,3,-0.0999444906979151,1.1220484863656275
29,2,Kaitlyn Bristowe,Artem Chigvintsev,Entertainer,35.0,0.08627450980392157,1,0.07145711165741182,2,14,1,1.76568600232984,1.1220484863656275
29,2,Carole Baskin,Pasha Pashkov,Entertainer,59.0,0.06274509803921569,11,0.07142828197901006,13,14,14,-1.0327597372117925,-1.346458183638753
29,2,Monica Aldama,Valentin Chmerkovskiy,Entertainer,48.0,0.06274509803921569,12,0.07145710400973265,10,14,10,-1.0327597372117925,-0.6732290918193765
29,3,Anne Heche,Keo Motsepe,Entertainer,51.0,0.05791505791505792,12,0.07692249997631909,12,13,13,-1.4545454545454548,-1.3305982877182312
29,3,Jesse Metcalfe,Sharna Burgess,Entertainer,41.0,0.07722007722007722,8,0.0769581119181559,11,13,12,0.022727272727272273,-1.090351374657995
29,3,Chrishell Stause,Gleb Savchenko,Entertainer,39.0,0.08494208494208494,4,0.07696176818817531,8,13,8,0.6136363636363631,-0.3696106354772864
29,3,Skai Jackson,Alan Bersten,Entertainer,18.0,0.0694980694980695,10,0.07696178353829404,6,13,5,-0.5681818181818186,0.11088319064318597
29,3,Justina Machado,Sasha Farber,Entertainer,48.0,0.07335907335907337,9,0.0769617951293345,2,13,4,-0.2727272727272726,1.0718708428841308
29,3,Veron Davis,Peta Murgatroyd,Athlete,36.0,0.08494208494208494,5,0.07696141616765961,10,13,11,0.6136363636363631,-0.8501044615977588
29,3,Johnny Weir,Britt Stewart,Athlete,36.0,0.09266409266409266,1,0.07696178353829418,6,13,6,1.204545454545454,0.11088319064318597
29,3,Nev Schulman,Jenna Johnson,Musician,35.0,0.09266409266409266,2,0.07696179512933413,2,13,2,1.204545454545454,1.0718708428841308
29,3,AJ McLean,Cheryl Burke,Musician,42.0,0.08108108108108109,6,0.07696180076893691,1,13,7,0.31818181818181823,1.3121177559443669
29,3,Nelly,Daniella Karagach,Musician,45.0,0.0694980694980695,11,0.0769617951293345,2,13,3,-0.5681818181818186,1.0718708428841308
29,3,Kaitlyn Bristowe,Artem Chigvintsev,Entertainer,35.0,0.0888030888030888,3,0.07696179512933433,2,13,1,0.9090909090909091,1.0718708428841308
29,3,Carole Baskin,Pasha Pashkov,Entertainer,59.0,0.04633204633204633,13,0.07650188992057584,13,13,14,-2.3409090909090917,-1.5708452007784675
29,3,Monica Aldama,Valentin Chmerkovskiy,Entertainer,48.0,0.08108108108108109,7,0.07696176546625166,9,13,10,0.31818181818181823,-0.6098575485375226
29,4,Anne Heche,Keo Motsepe,Entertainer,51.0,0.075,10,0.08280121083029879,12,12,13,-1.1832159566199225,-1.5754580292292983
29,4,Jesse Metcalfe,Sharna Burgess,Entertainer,41.0,0.075,11,0.08333240607882403,11,12,12,-1.1832159566199225,-1.3164786271642082
29,4,Chrishell Stause,Gleb Savchenko,Entertainer,39.0,0.07857142857142857,8,0.08338715141258579,8,12,8,-0.6761234037828127,-0.5395404209689377
29,4,Skai Jackson,Alan Bersten,Entertainer,18.0,0.1,1,0.08338724882143375,6,12,5,2.3664319132398473,-0.021581616838757436
29,4,Justina Machado,Sasha Farber,Entertainer,48.0,0.08571428571428572,3,0.08338728575694795,2,12,4,0.3380617018914073,1.0143359914216032
29,4,Veron Davis,Peta Murgatroyd,Athlete,36.0,0.07857142857142857,9,0.08338166593659035,10,12,11,-0.6761234037828127,-1.057499225099118
29,4,Johnny Weir,Britt Stewart,Athlete,36.0,0.08571428571428572,4,0.08338724882143339,6,12,6,0.3380617018914073,-0.021581616838757436
29,4,Nev Schulman,Jenna Johnson,Musician,35.0,0.08571428571428572,5,0.08338728575694784,2,12,2,0.3380617018914073,1.0143359914216032
29,4,AJ McLean,Cheryl Burke,Musician,42.0,0.08571428571428572,6,0.08338728677432147,1,12,7,0.3380617018914073,1.2733153934866934
29,4,Nelly,Daniella Karagach,Musician,45.0,0.075,12,0.08338728575694757,2,12,3,-1.1832159566199225,1.0143359914216032
29,4,Kaitlyn Bristowe,Artem Chigvintsev,Entertainer,35.0,0.08928571428571429,2,0.08338728575694832,2,12,1,0.8451542547285172,1.0143359914216032
29,4,Monica Aldama,Valentin Chmerkovskiy,Entertainer,48.0,0.08571428571428572,7,0.08338663829672077,9,12,10,0.3380617018914073,-0.7985198230340279
29,5,Jesse Metcalfe,Sharna Burgess,Entertainer,41.0,0.07224334600760456,10,0.09022360783567188,11,11,12,-1.6208106080066937,-1.5135463017787494
29,5,Chrishell Stause,Gleb Savchenko,Entertainer,39.0,0.07224334600760456,11,0.09098532263396875,8,11,8,-1.6208106080066937,-0.7079490766384473
29,5,Skai Jackson,Alan Bersten,Entertainer,18.0,0.09125475285171103,5,0.09098647799987834,5,11,5,0.03001501125938324,0.09764814850185471
29,5,Justina Machado,Sasha Farber,Entertainer,48.0,0.09125475285171103,6,0.09098661696160737,1,11,4,0.03001501125938324,1.1717777820222575
29,5,Veron Davis,Peta Murgatroyd,Athlete,36.0,0.07984790874524715,9,0.09090774558119191,10,11,11,-0.9604803603002625,-1.2450138933986488
29,5,Johnny Weir,Britt Stewart,Athlete,36.0,0.11026615969581749,1,0.09098647799987832,5,11,6,1.680840630525459,0.09764814850185471
29,5,Nev Schulman,Jenna Johnson,Musician,35.0,0.09885931558935361,3,0.09098661696160729,1,11,2,0.6903452589658133,1.1717777820222575
29,5,AJ McLean,Cheryl Burke,Musician,42.0,0.09125475285171103,7,0.0909864374990416,7,11,7,0.03001501125938324,-0.4394166682583467
29,5,Nelly,Daniella Karagach,Musician,45.0,0.09125475285171103,8,0.09098661696160733,1,11,3,0.03001501125938324,1.1717777820222575
29,5,Kaitlyn Bristowe,Artem Chigvintsev,Entertainer,35.0,0.10266159695817491,2,0.09098661696160713,1,11,1,1.020510382819029,1.1717777820222575
29,5,Monica Aldama,Valentin Chmerkovskiy,Entertainer,48.0,0.09885931558935361,4,0.09097746260394014,9,11,10,0.6903452589658133,-0.976481485018548
29,6,Chrishell Stause,Gleb Savchenko,Entertainer,39.0,0.09876543209876543,6,0.1001000161297601,8,10,8,-0.10107256807938227,-0.9331389496316869
29,6,Skai Jackson,Alan Bersten,Entertainer,18.0,0.07407407407407407,10,0.10011479139933858,5,10,5,-2.1225239296670093,-0.05832118435198048
29,6,Justina Machado,Sasha Farber,Entertainer,48.0,0.1111111111111111,1,0.10011586495986066,1,10,4,0.9096531127144313,1.108102502687628
29,6,Veron Davis,Peta Murgatroyd,Athlete,36.0,0.08641975308641975,9,0.0990961241821508,10,10,11,-1.111798248873196,-1.516350793151491
29,6,Johnny Weir,Britt Stewart,Athlete,36.0,0.09053497942386832,8,0.10011479139933863,5,10,6,-0.7748896886085905,-0.05832118435198048
29,6,Nev Schulman,Jenna Johnson,Musician,35.0,0.10699588477366255,5,0.1001158649598609,1,10,2,0.5727445524498271,1.108102502687628
29,6,AJ McLean,Cheryl Burke,Musician,42.0,0.1111111111111111,2,0.10011325533402742,7,10,7,0.9096531127144313,-0.6415330278717847
29,6,Nelly,Daniella Karagach,Musician,45.0,0.09876543209876543,7,0.1001158649598603,1,10,3,-0.10107256807938227,1.108102502687628
29,6,Kaitlyn Bristowe,Artem Chigvintsev,Entertainer,35.0,0.1111111111111111,3,0.10011586495986051,1,10,1,0.9096531127144313,1.108102502687628
29,6,Monica Aldama,Valentin Chmerkovskiy,Entertainer,48.0,0.1111111111111111,4,0.09999756171594217,9,10,10,0.9096531127144313,-1.224744871391589
29,7,Chrishell Stause,Gleb Savchenko,Entertainer,39.0,0.11063829787234042,5,0.11110663576554537,8,9,8,-0.05345224838248496,-1.2111998497944636
29,7,Skai Jackson,Alan Bersten,Entertainer,18.0,0.1148936170212766,2,0.11128280381183156,5,9,5,0.4276179870598797,-0.24936467495768366
29,7,Justina Machado,Sasha Farber,Entertainer,48.0,0.11063829787234042,6,0.11129476186977129,1,9,4,-0.05345224838248496,1.0330822248246896
29,7,Johnny Weir,Britt Stewart,Athlete,36.0,0.1148936170212766,3,0.11128280381183121,5,9,6,0.4276179870598797,-0.24936467495768366
29,7,Nev Schulman,Jenna Johnson,Musician,35.0,0.1276595744680851,1,0.11129476186977126,1,9,2,1.8708286933869707,1.0330822248246896
29,7,AJ McLean,Cheryl Burke,Musician,42.0,0.11063829787234042,7,0.11126350280347046,7,9,7,-0.05345224838248496,-0.8905881248488704
29,7,Nelly,Daniella Karagach,Musician,45.0,0.1148936170212766,4,0.11129476186977118,1,9,3,0.4276179870598797,1.0330822248246896
29,7,Kaitlyn Bristowe,Artem Chigvintsev,Entertainer,35.0,0.10212765957446808,8,0.11129476186977114,1,9,1,-1.0155927192672127,1.0330822248246896
29,7,Monica Aldama,Valentin Chmerkovskiy,Entertainer,48.0,0.09361702127659574,9,0.10988520632823655,9,9,10,-1.9777331901519404,-1.531811574740057
29,8,Chrishell Stause,Gleb Savchenko,Entertainer,39.0,0.12162184076007344,5,0.12327935469970239,8,8,8,-0.4044944199336524,-1.5731330124142315
29,8,Skai Jackson,Alan Bersten,Entertainer,18.0,0.1216209398575493,7,0.12520162797545598,5,8,5,-0.40460229230379136,-0.4944132324730442
29,8,Justina Machado,Sasha Farber,Entertainer,48.0,0.13062996509903624,3,0.12533160482008746,1,8,4,0.6741214090993771,0.9438798074485389
29,8,Johnny Weir,Britt Stewart,Athlete,36.0,0.13513537862230382,1,0.1252016279754559,5,8,6,1.213591132171098,-0.4944132324730442
29,8,Nev Schulman,Jenna Johnson,Musician,35.0,0.13513537862230382,2,0.12533160482008743,1,8,2,1.213591132171098,0.9438798074485389
